holiday,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density
0,272.936,0.0,0.0,0,7,1952
0,267.95,0.0,0.0,90,0,803
0,290.86,0.0,0.0,40,23,1186
0,275.39,0.0,0.0,75,5,2932
0,270.87,0.0,0.0,1,3,386
0,285.29,0.0,0.0,1,2,280
0,248.63,0.0,0.0,1,6,4114
0,293.91,0.0,0.0,1,19,3261
0,298.49,0.0,0.0,8,16,4335
0,263.78,0.0,0.0,1,22,3774
0,293.7340000000001,0.0,0.0,88,20,2825
0,272.8,0.0,0.0,90,1,330
0,274.95,0.0,0.0,1,5,595
0,280.48,0.0,0.0,1,13,5553
0,300.63,0.0,0.0,0,20,3183
0,276.89,0.0,0.0,90,2,337
0,297.25,0.0,0.0,0,14,5651
0,296.3,0.0,0.0,40,19,3064
0,277.72,0.0,0.0,1,13,5180
0,249.69,0.0,0.0,59,21,2396
0,291.19,0.0,0.0,90,21,2588
0,288.45,0.0,0.0,20,20,2764
0,284.06,0.0,0.0,1,12,4241
0,274.18,0.0,0.0,20,7,6816
0,263.88,0.0,0.0,1,5,2465
0,258.38,0.51,0.0,64,10,3567
0,283.15,0.0,0.0,90,9,5022
0,290.96,0.51,0.0,88,2,286
0,291.65,0.0,0.0,1,7,6759
0,273.63,0.0,0.0,90,3,443
0,297.42,0.0,0.0,75,19,3289
0,265.29,0.0,0.0,1,8,5572
0,267.9,0.0,0.0,40,14,5161
0,272.71,0.0,0.0,90,16,3563
0,269.29,0.0,0.0,90,5,2612
0,285.64,0.0,0.0,44,4,337
0,271.89,0.0,0.0,90,17,3687
0,276.32,0.0,0.0,90,3,396
0,292.03,1.8,0.0,90,4,809
0,295.08,0.51,0.0,90,10,4834
0,271.12,0.0,0.0,90,13,5463
0,272.55,0.0,0.0,90,17,6325
0,297.44,0.0,0.0,1,10,5285
0,249.66,0.0,0.0,1,8,4615
0,270.65,0.0,0.0,1,7,5779
0,270.15,0.0,0.0,90,21,2506
0,266.82,0.0,0.0,90,23,1779
0,273.26,0.0,0.0,90,22,2846
0,268.15,0.0,0.0,90,6,5506
0,281.27,0.0,0.0,90,15,5795
0,287.3,0.0,0.0,1,5,629
0,278.15,0.0,0.0,90,9,5230
0,270.72,0.0,0.0,1,15,5941
0,278.48,0.0,0.0,1,4,870
0,273.48,0.0,0.0,90,9,4037
0,294.52,0.25,0.0,24,21,2403
0,300.67,0.0,0.0,40,12,4332
0,273.22,0.0,0.0,40,8,5791
0,260.36,0.0,0.0,40,20,2736
0,287.15,0.0,0.0,75,13,5270
0,261.02,0.0,0.0,1,10,3101
0,292.54,0.0,0.0,75,11,4320
0,297.75,0.0,0.0,40,12,4897
0,285.36,0.0,0.0,90,3,367
0,276.78,0.0,0.0,1,12,5024
0,294.58,0.0,0.0,44,10,4406
0,300.28,0.0,0.0,5,18,4362
0,283.5,0.0,0.0,75,21,2150
0,270.75,0.0,0.0,5,14,5314
0,288.61,0.0,0.0,90,0,1510
0,289.05,0.0,0.0,1,7,5972
0,275.79,0.0,0.0,90,12,5162
0,275.38,0.0,0.0,90,13,4958
0,255.1,0.0,0.0,40,15,4839
0,265.15,0.0,0.0,5,8,1907
0,295.22,0.0,0.0,0,11,5256
0,284.26,0.0,0.0,0,0,660
0,295.28,0.0,0.0,40,17,6124
0,292.3,0.0,0.0,1,3,363
0,298.16,0.0,0.0,0,16,6354
0,292.07,0.0,0.0,90,23,1311
0,277.867,0.0,0.0,92,2,264
0,291.65,0.0,0.0,90,19,3205
0,275.82,0.0,0.0,64,4,260
0,267.01,0.0,0.0,90,22,1880
0,271.36,0.0,0.0,90,16,1488
0,267.87,0.0,0.0,75,16,4357
0,274.23,0.0,0.0,90,11,4824
0,290.67,0.0,0.0,90,16,6605
0,254.27,0.0,0.0,20,16,6224
0,290.87,0.0,0.0,90,4,996
0,276.41,0.0,0.0,75,17,4125
0,251.83,0.0,0.0,1,10,3636
0,293.29,0.0,0.0,1,11,4750
0,290.88,0.0,0.0,90,6,5195
0,272.94,0.0,0.0,90,16,6658
0,270.22,0.0,0.0,75,3,332
0,297.63,0.0,0.0,1,21,3045
0,287.92,0.0,0.0,20,5,2866
0,271.84,0.0,0.0,90,22,1956
0,288.79,0.0,0.0,1,6,1055
0,296.69,0.0,0.0,1,12,4273
0,292.15,0.0,0.0,40,5,2645
0,285.16,0.0,0.0,1,7,6057
0,282.4,0.0,0.0,75,9,3792
0,273.53,0.0,0.0,75,21,2616
0,281.14,0.0,0.0,1,1,580
0,291.56,0.25,0.0,40,12,4945
0,297.65,0.0,0.0,1,23,3467
0,295.3,0.0,0.0,40,6,5268
0,262.82,0.0,0.0,1,23,1836
0,290.56,1.14,0.0,75,10,4008
0,266.68,0.0,0.0,90,15,3426
0,296.36,0.0,0.0,75,14,5179
0,267.61,0.0,0.0,90,3,338
0,268.65,0.0,0.0,1,4,903
0,272.75,0.0,0.0,90,10,4513
0,265.41,0.0,0.0,40,6,1054
0,250.14,0.0,0.0,90,1,604
0,290.75,0.0,0.0,90,15,5667
0,258.68,0.0,0.0,75,2,225
0,282.96,0.0,0.0,90,21,3199
0,291.5,0.0,0.0,75,4,463
0,279.13,0.0,0.0,64,12,5045
0,266.89,0.0,0.0,75,11,3397
0,259.02,0.64,0.0,64,2,477
0,295.03,5.97,0.0,64,20,3216
0,289.48,0.0,0.0,12,9,5284
0,294.05,0.0,0.0,90,14,5383
0,276.15,0.0,0.0,75,15,5999
0,284.23,0.25,0.0,92,17,6279
0,275.03,0.0,0.0,90,9,2300
0,275.72,0.0,0.0,1,5,2478
0,293.06,0.0,0.0,1,18,4171
0,281.22,0.0,0.0,1,11,3507
0,269.92,0.0,0.0,1,4,856
0,274.76,0.0,0.0,90,0,607
0,259.93,0.0,0.0,97,22,1396
0,265.51,0.0,0.0,1,1,348
0,288.88,0.0,0.0,40,7,5985
0,300.41,0.0,0.0,1,12,5716
0,279.43,0.25,0.0,75,8,6032
0,275.65,0.0,0.0,75,19,3430
0,261.8,0.0,0.0,90,2,354
0,265.48,0.0,0.0,1,15,5160
0,273.72,0.52,0.0,90,15,5454
0,297.25,0.0,0.0,1,20,3050
0,250.32,0.0,0.0,1,6,5366
0,300.79,0.25,0.0,1,17,5418
0,279.15,0.0,0.0,5,7,6514
0,273.23,0.0,0.0,90,20,3240
0,272.02,0.0,0.0,90,2,1211
0,260.47,0.0,0.0,64,22,1835
0,276.62,0.0,0.0,1,1,369
0,277.42,0.0,0.0,1,17,4955
0,271.59,0.0,0.0,75,1,326
0,274.35,0.0,0.0,90,11,4086
0,299.38,0.0,0.0,1,11,3837
0,284.58,1.6,0.0,90,8,2620
0,297.65,1.78,0.0,75,16,4677
0,286.72,0.0,0.0,40,13,5253
0,291.79,0.0,0.0,0,6,5747
0,249.49,0.0,0.0,1,8,5883
0,296.88,0.0,0.0,1,5,828
0,296.36,0.0,0.0,5,16,6888
0,285.86,0.0,0.0,90,2,292
0,276.42,0.0,0.0,75,19,3352
0,296.94,0.0,0.0,75,16,6401
0,290.33,0.0,0.0,92,23,1865
0,273.0,0.0,0.0,90,4,419
0,276.65,0.0,0.0,90,2,279
0,285.62,0.0,0.0,1,6,5723
0,264.5,0.0,0.0,75,8,6312
0,289.57,0.0,0.0,0,2,550
0,290.46,0.0,0.0,40,19,3274
0,286.68,0.0,0.0,75,2,282
0,290.45,0.0,0.0,75,2,212
0,273.48,0.0,0.0,90,9,4037
0,250.56,0.0,0.0,75,8,5549
0,290.41,0.0,0.0,75,13,5562
0,294.22,0.0,0.0,1,22,1690
0,290.12,0.38,0.0,80,5,2956
0,275.02,0.0,0.0,5,19,3086
0,250.63,0.0,0.0,1,2,458
0,284.16,0.0,0.0,40,11,4416
0,296.39,0.0,0.0,75,17,4502
0,295.12,0.0,0.0,1,2,316
0,285.52,0.0,0.0,1,2,255
0,300.52,0.0,0.0,75,20,3345
0,303.29,0.0,0.0,1,15,4542
0,275.07,0.0,0.0,75,16,6353
0,258.28,0.0,0.0,1,7,1011
0,292.56,0.0,0.0,1,21,2800
0,290.98,0.25,0.0,92,10,4800
0,255.4,0.0,0.0,90,11,4311
0,266.31,0.0,0.0,75,11,3413
0,280.15,0.0,0.0,90,19,3222
0,271.12,0.25,0.0,64,17,4132
0,266.93,0.0,0.0,5,14,4305
0,270.47,0.0,0.0,75,10,4742
0,274.75,0.0,0.0,1,16,6657
0,301.33,0.0,0.0,0,20,3179
0,275.62,0.0,0.0,90,8,2510
0,281.639,0.0,0.0,0,2,274
0,277.15,0.0,0.0,90,16,5084
0,295.38,0.0,0.0,75,17,3959
0,279.1,0.0,0.0,1,3,347
0,291.85,0.0,0.0,90,21,2367
0,293.08,0.0,0.0,1,23,1303
0,288.66,0.0,0.0,0,4,315
0,288.01,0.0,0.0,1,0,718
0,287.1,0.0,0.0,1,21,2637
0,284.64,0.0,0.0,20,21,2841
0,270.65,0.0,0.0,90,18,3558
0,276.29,0.0,0.0,1,1,352
0,275.55,0.0,0.0,90,2,229
0,282.55,0.0,0.0,1,9,5414
0,293.27,0.0,0.0,80,7,6266
0,258.89,0.0,0.0,64,0,658
0,290.87,0.0,0.0,20,5,3013
0,298.13,0.0,0.0,88,18,4921
0,284.43,0.25,0.0,75,3,353
0,286.14,0.0,0.0,92,1,1610
0,278.48,0.0,0.0,90,18,3799
0,294.58,0.0,0.0,12,22,2674
0,274.68,0.0,0.0,1,5,2944
0,289.86,0.0,0.0,8,1,755
0,275.21,0.0,0.0,90,11,4687
0,297.89,0.0,0.0,40,15,5914
0,255.85,0.0,0.0,1,4,770
0,263.9,0.0,0.0,1,3,296
0,301.94,0.0,0.0,20,18,3864
0,303.89,0.0,0.0,75,18,4369
0,287.06,0.0,0.0,0,2,270
0,286.45,0.0,0.0,90,15,3812
0,290.89,0.0,0.0,0,4,969
0,294.95,0.0,0.0,1,4,862
0,275.27,0.29,0.0,90,18,4429
0,264.22,0.0,0.0,1,17,6092
0,271.15,0.0,0.0,1,17,6200
0,294.96,0.0,0.0,1,2,257
0,303.94,0.0,0.0,90,16,6333
0,292.48,0.0,0.0,90,10,4270
0,274.5,0.25,0.0,20,18,4276
0,269.82,0.0,0.0,1,17,5868
0,265.65,0.0,0.0,75,9,4946
0,280.62,0.0,0.0,90,3,298
0,263.15,0.0,0.0,90,20,2632
0,274.68,0.0,0.0,90,22,3152
0,252.47,0.0,0.0,1,4,1017
0,297.41,0.0,0.0,40,16,3530
0,296.35,0.0,0.0,1,1,432
0,294.1,0.0,0.0,1,10,4790
0,290.39,0.0,0.0,68,8,2685
0,249.3,0.0,0.0,5,9,4565
0,276.76,0.0,0.0,40,0,731
0,258.33,0.0,0.0,64,1,300
0,271.93,0.0,0.0,90,18,1389
0,271.37,0.0,0.0,90,3,343
0,251.29,0.0,0.0,1,6,5034
0,273.02,0.0,0.0,90,23,827
0,272.49,0.0,0.0,90,11,4493
0,286.267,0.0,0.0,88,19,3109
0,290.05,0.25,0.0,90,2,304
0,282.01,0.0,0.0,75,7,6824
0,296.09,0.0,0.0,8,19,3365
0,271.08,0.0,0.0,1,10,4397
0,303.82,0.0,0.0,1,16,6053
0,284.22,0.0,0.0,90,12,4908
0,277.09,0.0,0.0,90,17,6298
0,291.14,0.0,0.0,5,9,4982
0,267.78,0.0,0.0,20,5,2686
0,286.04,0.0,0.0,90,10,2238
0,299.68,0.0,0.0,90,17,4421
0,287.88,0.0,0.0,90,14,5395
0,276.22,0.0,0.0,75,10,4702
0,291.49,0.0,0.0,75,2,255
0,266.76,0.0,0.0,90,23,976
0,292.84,0.0,0.0,1,16,6401
0,291.44,0.0,0.0,90,18,3556
0,279.75,0.0,0.0,90,1,318
0,294.83,0.0,0.0,90,8,5157
0,266.89,0.0,0.0,90,1,332
0,276.09,0.0,0.0,90,4,829
0,299.15,0.0,0.0,1,19,3267
0,274.82,0.0,0.0,90,6,5425
0,252.42,0.0,0.0,1,8,1857
0,299.52,0.0,0.0,1,14,5294
0,271.84,0.0,0.0,90,7,6520
0,295.67,0.0,0.0,5,18,3745
0,273.28,0.0,0.0,1,5,2810
0,248.14,0.0,0.0,25,5,2424
0,256.39,0.0,0.0,90,3,338
0,302.76,0.0,0.0,0,18,4940
0,271.51,0.0,0.0,75,2,394
0,300.88,0.0,0.0,40,14,5218
0,291.97,0.0,0.0,75,18,3910
0,299.8,0.0,0.0,40,16,6277
0,250.33,0.0,0.0,67,7,1080
0,272.15,0.0,0.0,90,7,5304
0,273.55,0.0,0.0,20,10,4233
0,260.84,0.0,0.0,90,16,5141
0,275.15,0.0,0.0,90,7,5984
0,296.18,0.0,0.0,12,17,4049
0,291.71,0.0,0.0,1,2,705
0,294.49,0.0,0.0,40,13,3938
0,300.1,0.0,0.0,40,19,2878
0,298.58,0.0,0.0,48,16,6714
0,276.08,0.0,0.0,90,0,555
0,275.72,0.0,0.0,75,1,388
0,297.97,0.0,0.0,1,20,2933
0,263.0,0.0,0.0,90,2,246
0,262.09,0.0,0.0,90,15,4848
0,289.22,0.0,0.0,40,5,2604
0,299.007,0.0,0.0,0,18,4681
0,271.61,0.0,0.0,90,0,552
0,277.95,0.0,0.0,1,23,1642
0,298.86,0.0,0.0,1,10,4532
0,293.74,0.0,0.0,75,15,5710
0,296.05,0.0,0.0,1,21,2975
0,257.15,0.0,0.0,1,7,6362
0,294.43,0.0,0.0,75,12,4388
0,292.85,0.0,0.0,1,21,3171
0,291.65,0.0,0.0,1,5,2943
0,295.12,0.0,0.0,40,2,260
0,283.03,0.0,0.0,1,15,5713
0,293.29,0.0,0.0,1,2,307
0,294.92,0.0,0.0,40,10,4573
0,296.35,0.0,0.0,1,12,4928
0,272.54,0.0,0.0,90,13,4200
0,278.4,0.0,0.0,1,22,2242
0,275.79,0.0,0.0,90,11,4477
0,296.41,0.0,0.0,40,18,4981
0,276.02,1.02,0.0,90,9,5536
0,271.07,0.0,0.0,90,8,5663
0,289.75,0.0,0.0,1,1,344
0,267.55,0.0,0.0,90,16,4484
0,261.29,0.0,0.0,75,11,3580
0,276.426,0.0,0.0,48,1,329
0,273.95,0.0,0.0,90,1,319
0,278.27,0.0,0.0,90,5,2430
0,274.54,0.41,0.0,20,10,4232
0,273.52,0.0,0.1,90,23,1241
0,273.86,0.0,0.0,90,13,4114
0,272.58,0.0,0.0,90,19,3594
0,280.64,0.0,0.0,1,22,1508
0,268.21,0.0,0.0,75,20,2604
0,290.1,1.52,0.0,90,5,3161
0,297.53,0.0,0.0,1,20,3353
0,277.28,0.0,0.0,90,23,984
0,272.61,0.0,0.0,90,21,2638
0,298.88,0.0,0.0,1,16,6781
0,268.039,0.0,0.0,8,2,418
0,299.15,0.0,0.0,1,8,1294
0,272.43,0.0,0.0,75,4,889
0,275.91,0.0,0.0,40,1,422
0,271.47,0.0,0.0,1,23,911
0,286.15,0.0,0.0,75,21,2904
0,275.88,0.0,0.0,90,13,4765
0,276.52,0.0,0.0,75,21,2790
0,273.98,0.0,0.0,75,3,311
0,277.96,0.0,0.0,90,18,4800
0,271.07,0.0,0.0,90,18,4716
0,282.95,0.0,0.0,90,6,955
0,288.58,0.0,0.0,1,1,381
0,274.01,0.0,0.0,90,19,3330
0,275.28,0.0,0.0,75,11,4644
0,281.62,0.0,0.0,1,4,854
0,263.84,0.0,0.0,90,8,4475
0,276.48,0.0,0.0,1,12,5204
0,283.35,0.0,0.0,75,18,4959
0,273.08,0.0,0.0,75,15,5194
0,274.1,0.7,0.0,90,13,4676
0,270.22,0.0,0.0,75,2,316
0,291.94,0.0,0.0,90,8,5990
0,288.41,0.0,0.0,75,0,594
0,278.55,0.0,0.0,90,16,4424
0,277.53,0.0,0.0,1,0,593
0,274.01,0.0,0.0,90,20,1714
0,295.07,0.0,0.0,0,13,4411
0,290.75,0.0,0.0,90,11,4346
0,284.55,5.21,0.0,90,10,3494
0,293.85,0.57,0.0,36,9,4944
0,263.45,0.0,0.0,90,7,478
0,292.09,2.76,0.0,90,13,5149
0,299.73,0.0,0.0,1,18,4730
0,273.98,0.0,0.0,90,5,438
0,258.34,0.0,0.0,5,9,5463
0,270.42,0.0,0.0,90,18,4600
0,255.2,0.0,0.0,1,20,2491
0,274.08,0.0,0.0,90,17,4119
0,285.6,0.0,0.0,20,1,776
0,292.58,0.0,0.0,90,8,5717
0,289.88,0.0,0.0,68,8,1973
0,292.79,0.0,0.0,1,8,2362
0,268.81,0.0,0.0,90,2,278
0,250.15,0.0,0.0,90,16,3040
0,259.58,0.0,0.0,90,21,2388
0,292.55,0.0,0.0,1,1,423
0,262.96,0.0,0.0,64,0,508
0,290.84,0.38,0.0,90,20,2793
0,287.16,0.0,0.0,90,14,4880
0,289.65,0.0,0.0,90,1,758
0,294.76,0.0,0.0,1,12,4312
0,287.82,0.0,0.0,90,22,1975
0,260.74,0.0,0.0,99,20,2519
0,286.91,0.0,0.0,40,18,5125
0,296.48,0.0,0.0,40,13,5201
0,283.08,0.0,0.0,90,2,351
0,272.68,0.0,0.0,90,4,432
0,289.872,0.0,0.0,92,11,4908
0,286.09,0.0,0.0,1,20,2963
0,283.82,0.0,0.0,1,1,317
0,286.91,0.0,0.0,1,2,327
0,271.08,0.0,0.0,75,10,3479
0,263.66,0.0,0.0,4,5,2611
0,289.44,0.0,0.0,1,6,5219
0,290.59,0.0,0.0,75,12,4651
0,291.46,0.0,0.0,20,23,1985
0,273.88,0.0,0.0,90,5,2584
0,284.52,0.25,0.0,92,11,4773
0,289.13,0.92,0.0,90,18,3476
0,269.38,0.0,0.0,1,1,875
0,270.98,0.0,0.0,75,12,5610
0,268.73,0.0,0.0,90,10,4638
0,291.63,0.0,0.0,20,4,656
0,267.13,0.0,0.0,40,21,2819
0,279.37,0.0,0.0,1,11,5321
0,265.49,0.0,0.0,1,2,609
0,294.81,0.0,0.0,92,10,4670
0,274.55,0.0,0.0,90,8,1194
0,259.93,0.0,0.0,90,10,4662
0,274.76,0.0,0.0,40,21,3376
0,285.15,0.0,0.0,90,8,3039
0,299.28,0.0,0.0,20,15,3295
0,255.92,0.0,0.0,90,17,3835
0,270.91,0.0,0.0,1,12,4999
0,255.98,0.0,0.0,20,12,4775
0,280.43,0.0,0.0,92,22,3077
0,295.77,0.0,0.0,75,9,4023
0,287.17,0.0,0.0,40,3,325
0,288.36,0.38,0.0,75,13,5007
0,289.88,2.29,0.0,92,7,6791
0,276.2,0.0,0.0,20,7,1052
0,286.89,0.0,0.0,1,21,2317
0,285.39,0.0,0.0,1,1,1185
0,273.76,0.0,0.0,90,5,2610
0,268.31,0.0,0.0,90,2,229
0,296.78,0.0,0.0,75,11,4131
0,274.88,0.0,0.0,1,3,405
0,271.72,0.0,0.0,40,22,2885
0,261.22,0.0,0.0,1,13,4578
0,285.949,0.0,0.0,88,15,4691
0,271.61,0.0,0.0,75,3,343
0,299.57,0.0,0.0,40,16,6269
0,298.25,0.0,0.0,75,19,3451
0,295.57,0.25,0.0,1,2,278
0,301.15,0.0,0.0,40,12,4983
0,301.59,0.0,0.0,1,13,3749
0,291.61,0.0,0.0,0,21,3042
0,264.65,0.0,0.0,1,15,6103
0,296.51,0.0,0.0,1,20,3050
0,295.78,0.0,0.0,1,22,2537
0,284.39,0.0,0.0,56,4,797
0,265.25,0.0,0.0,75,5,2638
0,272.15,0.0,0.0,64,16,4880
0,278.49,0.0,0.0,1,13,3859
0,285.84,0.0,0.0,90,17,6049
0,297.96,0.0,0.0,48,21,3151
0,270.88,0.0,0.0,40,22,1849
0,271.82,0.0,0.0,1,8,6441
0,281.62,0.0,0.0,1,4,854
0,292.49,0.0,0.0,75,17,4925
0,264.49,0.0,0.0,40,23,961
0,274.08,0.0,0.0,90,19,2842
0,292.6,0.0,0.0,80,20,3135
0,276.3,0.0,0.0,5,10,4643
0,295.72,0.0,0.0,1,20,2924
0,269.55,0.0,0.0,75,23,1080
0,301.48,0.0,0.0,20,17,6227
0,298.35,0.0,0.0,1,14,5137
0,286.87,0.0,0.0,1,3,367
0,293.51,0.0,0.0,75,12,4531
0,290.69,0.0,0.0,1,5,3048
0,257.23,0.0,0.0,1,8,2162
0,294.9,0.0,0.0,90,19,3487
0,271.22,0.0,0.0,40,9,5097
0,300.49,0.0,0.0,20,20,3290
0,292.44,0.44,0.0,90,1,304
0,302.07,0.0,0.0,40,16,6663
0,276.15,0.0,0.0,1,11,4803
0,272.69,0.0,0.0,40,11,4977
0,257.57,0.0,0.0,90,18,3528
0,290.78,1.13,0.0,1,4,845
0,266.77,0.0,0.0,90,8,5565
0,282.62,0.0,0.0,1,3,336
0,278.04,0.25,0.0,75,21,1822
0,265.68,0.0,0.0,90,20,2076
0,284.06,0.0,0.0,48,14,5860
0,300.51,0.0,0.0,40,13,5313
0,297.12,0.25,0.0,75,13,5400
0,283.88,0.0,0.0,75,22,3119
0,274.78,0.0,0.0,90,18,3575
0,283.66,0.0,0.0,90,15,5384
0,297.7,0.0,0.0,40,13,5662
0,290.91,0.0,0.0,0,3,396
0,290.15,0.0,0.0,1,2,288
0,293.82,0.0,0.0,5,21,2640
0,282.35,0.0,0.0,90,11,5292
0,291.43,0.0,0.0,40,22,2616
0,273.84,0.0,0.0,90,8,5970
0,266.35,0.0,0.0,90,15,5620
0,292.09,6.89,0.0,44,7,1256
0,284.58,0.0,0.0,90,14,5167
0,288.13,0.0,0.0,1,9,5391
0,262.75,0.0,0.0,64,6,462
0,275.15,0.0,0.0,90,16,4242
0,294.98,0.0,0.0,1,20,2977
0,256.92,0.0,0.0,64,8,5686
0,290.08,0.0,0.0,40,17,5953
0,296.65,0.0,0.0,1,0,733
0,290.58,0.0,0.0,0,7,6460
0,266.2,0.0,0.0,1,9,2742
0,268.08,0.0,0.0,5,10,4379
0,286.64,0.0,0.0,1,7,5917
0,284.881,0.0,0.0,12,10,4299
0,306.15,0.0,0.0,40,14,4600
0,270.57,0.0,0.0,90,4,736
0,271.15,0.0,0.0,1,3,302
0,276.74,0.0,0.0,48,9,4998
0,280.82,0.0,0.0,1,4,843
0,291.29,0.38,0.0,90,16,4354
0,267.79,0.0,0.0,1,1,751
0,294.64,0.0,0.0,32,19,3526
0,294.29,0.0,0.0,1,3,344
0,273.28,0.0,0.17,90,1,359
0,259.9,0.0,0.0,64,5,667
0,277.09,0.0,0.0,1,2,283
0,266.25,0.0,0.0,59,2,279
0,287.17,0.0,0.0,92,18,5317
0,294.28,0.0,0.0,1,9,4984
0,283.808,0.0,0.0,0,19,3915
0,283.89,0.0,0.0,1,6,5573
0,260.86,0.0,0.0,90,4,432
0,290.47,0.0,0.0,1,19,3650
0,256.16,0.0,0.0,1,1,962
0,264.96,0.0,0.0,64,10,1685
0,290.35,0.0,0.0,5,22,1728
0,279.84,0.0,0.0,40,19,3501
0,296.35,0.0,0.0,1,22,2728
0,293.58,0.0,0.0,40,2,343
0,292.93,0.0,0.0,1,0,938
0,282.95,0.0,0.0,90,9,3270
0,270.72,0.0,0.0,64,11,4027
0,263.93,0.0,0.0,64,4,272
0,275.22,0.0,0.0,90,2,371
0,301.32,0.25,0.0,0,18,5021
0,258.84,0.0,0.0,20,11,4654
0,276.76,0.0,0.0,90,23,1219
0,269.18,0.0,0.0,40,6,4969
0,288.37,0.25,0.0,90,7,6510
0,292.65,0.0,0.0,90,7,6018
0,249.13,0.0,0.0,1,2,222
0,282.87,0.25,0.0,90,4,235
0,262.35,0.0,0.0,75,0,1053
0,302.51,0.0,0.0,5,13,4914
0,273.75,0.0,0.0,90,5,2473
0,286.08,0.0,0.0,40,21,2704
0,282.07,4.27,0.0,92,3,340
0,280.4,0.0,0.0,1,5,2570
0,290.47,0.0,0.0,20,21,2654
0,288.15,0.0,0.0,90,0,554
0,273.97,0.0,0.0,90,12,5083
0,295.88,0.0,0.0,40,15,5186
0,281.85,0.0,0.0,20,8,5790
0,294.16,0.0,0.0,1,4,363
0,273.8,0.0,0.0,1,4,401
0,287.51,0.0,0.0,75,14,4921
0,295.62,0.0,0.0,90,17,6591
0,278.56,0.0,0.0,1,1,527
0,295.65,0.0,0.0,40,1,367
0,271.48,0.0,0.0,1,2,577
0,293.89,0.0,0.0,75,4,848
0,278.13,0.0,0.0,40,18,4179
0,268.32,0.0,0.0,90,16,6493
0,297.22,0.0,0.0,5,22,1930
0,252.0,0.0,0.0,1,0,539
0,277.0,0.0,0.0,90,14,5410
0,270.22,0.0,0.0,90,19,3550
0,296.15,0.0,0.0,90,10,3144
0,268.43,0.0,0.0,90,21,2929
0,270.69,0.0,0.0,90,3,342
0,265.33,0.0,0.0,1,21,2099
0,276.793,0.0,0.0,64,12,3990
0,260.86,0.0,0.0,1,2,531
0,260.37,0.0,0.0,64,19,1657
0,291.47,0.25,0.0,48,1,368
0,253.14,0.0,0.0,1,22,1829
0,298.02,0.0,0.0,75,21,2888
0,277.49,0.0,0.0,1,5,630
0,267.08,0.0,0.0,90,13,4285
0,291.33,0.0,0.0,100,15,5470
0,287.59,0.47,0.0,75,20,2664
0,271.22,0.0,0.0,90,17,1379
0,289.48,0.25,0.0,92,12,4959
0,261.36,0.0,0.0,20,9,2304
0,259.08,0.0,0.0,90,20,2807
0,267.61,0.0,0.0,1,8,5762
0,280.31,0.0,0.0,1,6,1510
0,275.71,0.0,0.0,75,14,5384
0,292.31,0.0,0.0,88,8,6315
0,294.45,0.0,0.0,40,13,4422
0,275.76,0.0,0.0,90,3,312
0,290.86,0.76,0.0,90,7,6024
0,300.63,0.0,0.0,40,22,3604
0,253.22,0.0,0.0,40,4,827
0,286.38,0.0,0.0,90,19,3197
0,260.64,0.0,0.0,90,19,2849
0,275.88,0.0,0.0,40,0,1196
0,287.23,0.0,0.0,90,2,272
0,299.05,0.0,0.0,1,17,4097
0,265.65,0.0,0.0,90,5,2429
0,295.163,0.0,0.0,8,17,5440
0,292.04,0.0,0.0,90,1,727
0,265.44,0.0,0.0,1,3,425
0,279.44,0.0,0.0,90,16,4329
0,276.793,0.0,0.0,64,9,2789
0,290.15,0.0,0.0,90,15,5968
0,276.95,0.0,0.0,90,16,6686
0,257.99,0.0,0.0,1,10,4364
0,296.79,0.0,0.0,75,5,773
0,269.2,0.0,0.0,90,15,5912
0,274.38,0.0,0.0,90,12,5161
0,275.08,0.0,0.0,90,9,4779
0,273.35,0.0,0.0,1,5,427
0,290.724,0.0,0.0,12,11,4071
0,298.08,0.0,0.0,75,13,4644
0,295.01,0.0,0.0,1,5,2911
0,281.32,0.25,0.0,64,17,4402
0,292.87,21.42,0.0,90,7,1745
0,273.48,0.0,0.0,90,21,2834
0,291.21,0.64,0.0,40,13,5152
0,292.63,2.41,0.0,90,17,6537
0,286.75,0.0,0.0,90,8,3564
0,291.88,0.0,0.0,90,13,4583
0,274.52,0.0,0.0,90,1,825
0,295.82,2.61,0.0,90,15,5436
0,275.89,0.0,0.0,75,12,5047
0,287.65,0.0,0.0,75,4,827
0,274.666,0.0,0.0,0,4,380
0,295.66,0.0,0.0,1,23,1485
0,295.79,0.0,0.0,92,20,2753
0,277.96,0.0,0.0,90,17,6057
0,272.85,0.0,0.0,90,14,4799
0,257.43,0.0,0.0,90,5,2217
0,274.71,0.0,0.0,90,3,388
0,278.14,0.0,0.0,1,22,1554
0,287.49,0.0,0.0,20,5,3160
0,275.21,0.0,0.0,90,21,3169
0,272.22,0.0,0.0,75,15,5343
0,274.99,0.0,0.0,75,12,5050
0,283.808,0.0,0.0,0,17,5633
0,291.02,0.0,0.0,40,16,4470
0,290.55,0.0,0.0,1,5,614
0,301.82,0.0,0.0,75,16,5031
0,261.06,0.0,0.0,1,4,718
0,272.95,0.0,0.0,90,15,5960
0,293.73,0.56,0.0,48,8,6292
0,292.57,0.0,0.0,90,10,4948
0,283.26,0.0,0.0,20,21,3724
0,288.6,0.0,0.0,90,13,4577
0,258.07,0.0,0.0,75,4,751
