holiday,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density
0,292.68,0.0,0.0,90,20,3362
0,259.0,0.0,0.0,90,23,1177
0,284.5,0.0,0.0,40,11,4724
0,274.06,0.0,0.0,90,11,4618
0,269.28,0.0,0.0,90,4,877
0,280.15,0.0,0.0,1,0,486
0,281.77,0.0,0.0,1,12,5178
0,284.19,0.0,0.0,90,10,4786
0,286.44,0.0,0.0,1,6,5353
0,259.43,0.0,0.0,40,8,5509
0,289.39,0.0,0.0,1,23,1032
0,272.35,0.0,0.0,90,2,219
0,290.21,5.42,0.0,92,22,1329
0,293.62,2.26,0.0,90,22,1351
0,289.03,0.0,0.0,36,5,468
0,299.0,0.0,0.0,0,14,6054
0,291.59,0.0,0.0,90,19,3219
0,299.29,0.0,0.0,0,17,6395
0,268.15,0.0,0.0,90,23,526
0,266.73,0.0,0.05,90,1,363
0,256.28,0.0,0.0,1,5,2676
0,286.42,0.0,0.0,90,17,5652
0,300.05,0.0,0.0,5,14,4922
0,290.89,0.0,0.0,0,4,969
0,301.72,0.0,0.0,75,15,5735
0,265.31,0.0,0.0,1,16,6514
0,285.49,0.0,0.0,1,12,5368
0,271.56,0.0,0.0,90,8,1569
0,260.69,0.0,0.0,90,21,1744
0,274.61,0.0,0.0,75,14,5385
0,257.62,0.0,0.0,1,0,1102
0,273.84,0.0,0.0,90,16,5074
0,275.23,0.0,0.0,90,20,2939
0,296.0,0.0,0.0,90,13,4799
0,266.57,0.0,0.0,20,22,1457
0,276.02,1.02,0.0,90,9,5536
0,280.15,0.0,0.0,1,5,798
0,253.14,0.0,0.0,1,22,1829
0,274.48,0.0,0.0,1,9,2948
0,264.6,0.0,0.0,64,5,724
0,262.31,0.0,0.0,64,14,5002
0,286.52,0.0,0.0,90,7,1120
0,271.51,0.0,0.0,1,0,586
0,288.77,0.25,0.0,68,1,378
0,274.03,0.0,0.0,90,12,3655
0,269.29,0.0,0.0,90,11,3996
0,285.36,0.0,0.0,40,23,2304
0,286.66,1.34,0.0,92,6,5513
0,291.86,0.0,0.0,1,9,5471
0,297.82,0.0,0.0,40,17,5160
0,277.02,0.0,0.0,90,16,6752
0,279.07,0.0,0.0,1,0,680
0,283.35,0.0,0.0,5,8,6232
0,272.77,0.0,0.0,64,20,2739
0,255.57,0.0,0.0,20,3,383
0,267.69,0.0,0.0,5,19,2966
0,293.62,0.0,0.0,20,21,2945
0,303.608,0.0,0.0,44,23,1180
0,296.26,0.0,0.0,90,23,1154
0,274.48,0.0,0.0,90,8,1715
0,289.78,0.0,0.0,68,3,371
0,258.72,0.0,0.0,1,12,5335
0,271.53,0.0,0.0,90,22,2359
0,292.15,0.0,0.0,20,12,4794
0,293.27,5.86,0.0,75,2,362
0,295.87,0.0,0.0,40,1,842
0,275.15,0.0,0.0,90,7,6109
0,295.0,0.0,0.0,40,19,2931
0,273.74,0.0,0.0,90,4,718
0,277.22,0.0,0.0,90,9,5289
0,274.95,0.0,0.0,90,9,5145
0,292.93,0.0,0.0,1,0,938
0,286.86,0.0,0.0,1,23,1264
0,278.28,0.0,0.0,90,16,6571
0,298.29,0.0,0.0,40,19,3560
0,251.35,0.0,0.0,1,1,688
0,279.67,0.0,0.0,90,6,5596
0,265.56,0.0,0.0,90,1,670
0,292.52,0.0,0.0,90,3,328
0,298.44,0.0,0.0,75,4,1005
0,301.54,0.0,0.0,1,12,4623
0,250.36,0.0,0.0,1,4,1144
0,295.82,1.78,0.0,20,20,3071
0,291.26,0.0,0.0,90,3,295
0,275.35,0.0,0.0,90,8,6125
0,274.52,0.0,0.0,90,13,3681
0,278.11,0.0,0.0,0,1,829
0,259.65,0.0,0.0,5,18,4011
0,273.41,0.0,0.0,90,20,2904
0,270.96,0.0,0.0,1,0,645
0,276.02,0.0,0.0,90,14,4793
0,299.35,0.0,0.0,1,20,2850
0,296.15,0.0,0.0,90,20,3222
0,291.79,0.42,0.0,90,7,6243
0,270.68,0.0,0.0,90,4,901
0,284.02,0.66,0.0,90,13,4716
0,298.0,0.0,0.0,75,11,1825
0,290.24,0.0,0.0,1,2,312
0,274.74,0.0,0.0,90,0,508
0,270.7,0.0,0.0,90,0,757
0,291.62,0.0,0.0,1,2,371
0,256.36,0.0,0.0,40,6,5441
0,298.09,0.0,0.0,5,21,2687
0,292.21,0.0,0.0,32,2,332
0,288.07,0.0,0.0,1,7,2285
0,278.04,0.0,0.0,75,7,1095
0,299.2,0.0,0.0,75,21,3038
0,262.36,0.0,0.0,1,13,4796
0,291.34,0.0,0.0,76,4,402
0,269.0,0.0,0.0,1,0,587
0,294.62,0.0,0.0,90,11,4879
0,296.43,0.0,0.0,75,7,6778
0,266.09,0.0,0.0,90,10,4232
0,273.52,0.0,0.0,40,8,5944
0,294.4,0.0,0.0,75,16,6396
0,260.93,0.0,0.0,90,4,905
0,271.71,0.0,0.0,1,3,332
0,263.15,0.0,0.0,5,15,5527
0,285.584,0.0,0.0,0,18,4436
0,296.73,1.02,0.0,75,14,4211
0,260.68,0.0,0.0,1,3,301
0,300.68,0.0,0.0,1,19,3664
0,273.21,0.0,0.0,1,19,3382
0,277.41,0.0,0.0,90,15,5051
0,252.85,0.0,0.0,1,22,1646
0,282.5,0.0,0.0,1,0,1851
0,270.28,0.0,0.0,90,1,423
0,292.78,0.0,0.0,68,22,2131
0,292.67,0.51,0.0,90,5,2950
0,272.6,0.0,0.0,90,7,5652
0,270.34,0.0,0.0,90,9,4151
0,275.84,0.0,0.0,1,23,1822
0,299.67,0.0,0.0,1,10,4846
0,260.79,0.0,0.0,64,21,2131
0,289.75,0.0,0.0,90,12,4890
0,268.79,0.0,0.0,1,3,304
0,296.68,0.0,0.0,0,14,4028
0,294.9,0.0,0.0,40,14,5157
0,283.8640000000001,0.0,0.0,12,13,4506
0,280.15,0.0,0.0,1,3,329
0,275.72,0.0,0.0,90,7,5478
0,280.61,0.36,0.0,90,11,4379
0,265.96,0.0,0.0,90,18,2524
0,261.49,0.0,0.0,1,6,976
0,260.75,0.0,0.0,90,5,2915
0,289.42,0.0,0.0,40,0,808
0,293.59,0.0,0.0,75,6,828
0,290.97,1.02,0.0,90,21,2084
0,289.71,0.0,0.0,90,0,1221
0,281.64,0.0,0.0,90,4,708
0,283.32,0.25,0.0,76,15,5351
0,289.47,7.11,0.0,92,3,386
0,267.71,0.0,0.0,1,1,320
0,293.58,0.0,0.0,40,9,3572
0,295.35,0.0,0.0,90,16,7042
0,295.2,1.02,0.0,75,10,4017
0,265.84,0.0,0.0,90,9,4515
0,281.56,0.0,0.0,75,18,4117
0,286.51,0.0,0.0,5,7,5950
0,291.63,0.0,0.0,40,0,648
0,297.96,0.0,0.0,40,15,3962
0,291.7,0.76,0.0,90,13,5185
0,271.75,0.0,0.0,1,23,1151
0,249.36,0.0,0.0,1,2,288
0,290.43,0.0,0.0,75,20,2150
0,281.42,0.0,0.0,90,20,2340
0,294.26,0.0,0.0,1,3,338
0,303.94,0.0,0.0,90,16,6333
0,290.09,0.0,0.0,1,0,1036
0,267.43,0.0,0.0,90,5,730
0,295.89,0.0,0.0,1,18,3719
0,293.61,0.0,0.0,8,11,5509
0,294.81,0.0,0.0,56,12,5117
0,292.75,0.0,0.0,1,1,377
0,297.24,0.0,0.0,20,11,5350
0,250.8,0.0,0.0,1,10,4080
0,271.95,0.0,0.0,1,0,666
0,273.92,0.0,0.0,90,5,2781
0,271.76,0.0,0.0,90,0,522
0,296.46,0.0,0.0,75,18,4603
0,282.13,0.0,0.0,1,2,281
0,263.65,0.0,0.0,40,13,4801
0,270.07,0.0,0.0,90,17,5186
0,289.7,0.0,0.0,0,7,6419
0,272.02,0.0,0.0,90,2,911
0,298.86,0.0,0.0,40,12,4880
0,283.07,0.0,0.0,75,9,5484
0,287.31,0.0,0.0,1,7,6659
0,267.12,0.0,0.0,90,8,1633
0,288.86,0.0,0.0,40,4,826
0,271.55,0.0,0.0,20,20,2925
0,269.86,0.0,0.0,75,8,6046
0,294.42,0.0,0.0,90,13,5169
0,274.79,0.0,0.0,90,10,3586
0,271.51,0.0,0.0,1,22,2969
0,268.88,0.0,0.0,90,20,2427
0,273.35,0.0,0.06,75,0,628
0,274.84,0.0,0.0,90,4,852
0,284.04,0.0,0.0,0,4,819
0,275.66,0.0,0.0,90,12,4538
0,290.1,0.0,0.0,90,20,2801
0,280.75,0.0,0.0,75,11,3094
0,254.54,0.0,0.0,90,12,4133
0,291.35,0.0,0.0,75,23,2810
0,270.91,0.0,0.0,90,19,2520
0,300.8,0.0,0.0,0,18,4382
0,290.69,0.25,0.0,90,13,4154
0,276.793,0.0,0.0,64,23,1139
0,298.0,0.0,0.0,75,18,4121
0,254.71,0.0,0.0,1,18,3346
0,273.36,0.0,0.0,1,13,5492
0,276.22,0.0,0.0,90,13,4712
0,276.793,0.0,0.0,64,16,6430
0,276.793,0.0,0.0,64,23,3269
0,296.78,0.0,0.0,48,11,5660
0,300.57,0.0,0.0,0,18,5276
0,262.43,0.0,0.0,1,9,5389
0,270.22,0.0,0.0,90,6,4627
0,277.9,1.52,0.0,90,21,2819
0,296.09,0.0,0.0,5,22,2048
0,283.99,0.0,0.0,90,14,5459
0,281.04,0.0,0.0,90,4,834
0,301.54,0.0,0.0,5,19,3219
0,290.27,0.0,0.0,90,22,3075
0,288.78,0.0,0.0,20,5,2881
0,267.01,0.0,0.0,1,18,4555
0,266.63,0.0,0.0,90,6,1188
0,279.83,0.0,0.0,40,12,6116
0,291.02,0.0,0.0,1,6,972
0,276.22,0.0,0.0,1,3,368
0,297.28,0.0,0.0,1,4,459
0,293.38,0.0,0.0,90,20,2649
0,279.56,0.0,0.0,40,18,4542
0,300.96,0.0,0.0,75,15,3654
0,287.15,0.0,0.0,90,9,5783
0,277.59,0.0,0.0,90,5,2775
0,291.01,0.25,0.0,75,17,5716
0,295.48,0.0,0.0,0,20,2940
0,288.52,3.41,0.0,92,0,530
0,292.87,0.0,0.0,40,6,1377
0,259.28,0.0,0.0,20,19,4346
0,288.86,0.0,0.0,1,5,542
0,270.37,0.0,0.0,1,1,803
0,275.03,0.0,0.0,90,9,2300
0,271.7,0.0,0.0,90,9,4782
0,294.0,0.25,0.0,75,8,5687
0,274.08,0.0,0.0,90,15,4872
0,291.35,0.25,0.0,90,22,2356
0,292.9,0.0,0.0,20,12,4977
0,293.24,0.95,0.0,90,15,5823
0,278.2,4.5,0.0,90,18,2900
0,281.14,0.0,0.0,90,18,4569
0,280.01,0.0,0.0,75,7,6649
0,275.72,0.0,0.0,90,21,2586
0,273.58,0.0,0.0,90,20,3085
0,293.56,0.0,0.0,1,3,349
0,272.87,0.0,0.0,90,9,3570
0,292.55,0.0,0.0,1,1,423
0,285.55,0.0,0.0,1,3,356
0,250.72,0.0,0.0,1,9,5189
0,270.01,0.0,0.0,75,8,5039
0,286.22,0.0,0.0,90,12,5009
0,271.35,0.0,0.0,75,21,3465
0,265.72,0.0,0.0,90,7,3788
0,288.23,0.0,0.0,90,20,2785
0,262.01,0.0,0.0,75,10,4763
0,271.48,0.0,0.0,90,14,4794
0,279.15,0.0,0.0,90,2,253
0,294.65,0.0,0.0,75,21,2612
0,275.15,0.0,0.0,90,8,5825
0,271.72,0.0,0.0,40,22,2885
0,296.59,0.0,0.0,0,2,336
0,271.35,0.0,0.0,90,20,1520
0,292.93,0.0,0.0,1,22,1742
0,300.07,0.0,0.0,40,13,4691
0,291.76,0.0,0.0,1,14,4953
0,265.08,0.0,0.0,5,20,3316
0,274.39,0.0,0.0,64,9,2567
0,266.29,0.0,0.0,1,7,6595
0,271.01,0.0,0.0,1,7,6601
0,263.24,0.0,0.0,1,23,1870
0,293.48,0.0,0.0,40,22,2083
0,287.34,0.0,0.0,5,13,4880
0,271.08,0.0,0.0,75,14,5748
0,276.153,0.0,0.0,56,20,2266
0,273.35,0.0,0.0,90,3,348
0,265.27,0.0,0.0,90,2,503
0,281.81,0.0,0.0,75,13,5197
0,253.86,0.0,0.0,5,18,2891
0,293.13,0.0,0.0,1,6,4864
0,290.21,0.0,0.0,1,16,6017
0,265.41,0.0,0.0,90,8,4053
0,290.1,0.0,0.0,1,1,448
0,298.3,0.0,0.0,1,10,4287
0,275.08,0.0,0.0,90,10,4552
0,299.3,0.0,0.0,20,21,3588
0,291.65,0.0,0.0,90,8,5442
0,271.74,0.0,0.0,5,11,4265
0,274.65,0.0,0.0,90,12,4951
0,264.3,0.0,0.0,90,14,4934
0,276.793,0.0,0.0,64,21,1200
0,262.72,0.0,0.0,5,13,5333
0,279.09,0.0,0.0,90,3,327
0,287.58,0.0,0.0,8,11,4854
0,289.36,0.0,0.0,90,10,4138
0,290.48,0.0,0.0,0,5,2845
0,268.34,0.0,0.0,40,1,407
0,264.53,0.0,0.0,90,8,5885
0,296.65,0.0,0.0,1,4,984
0,284.02,0.0,0.0,90,18,4564
0,294.64,0.0,0.0,1,17,5081
0,291.85,2.41,0.0,90,9,4971
0,297.77,0.0,0.0,40,17,5016
0,272.41,0.0,0.0,90,16,4930
0,292.65,0.0,0.0,1,17,6180
0,279.29,0.0,0.0,1,4,875
0,281.95,0.0,0.0,90,11,3849
0,294.93,0.0,0.0,40,18,3555
0,292.53,0.0,0.0,1,12,5119
0,250.41,0.0,0.0,3,10,3885
0,272.5,0.0,0.0,90,2,349
0,292.4,0.0,0.0,12,12,5329
0,273.58,0.0,0.0,1,22,1528
0,262.65,0.0,0.0,1,0,593
0,274.49,0.0,0.0,1,4,808
0,297.68,0.0,0.0,5,10,3534
0,287.01,3.9,0.0,92,6,1673
0,267.86,0.0,0.0,1,22,2402
0,275.66,0.0,0.0,90,14,4978
0,295.59,0.0,0.0,20,10,4508
0,295.87,0.0,0.0,0,12,4577
0,287.95,0.0,0.0,1,23,1395
0,276.793,0.0,0.0,64,1,376
0,293.82,0.0,0.0,40,12,5189
0,262.21,0.0,0.0,90,22,1638
0,285.47,0.0,0.0,1,5,2841
0,296.02,0.0,0.0,5,22,1690
0,293.71,0.0,0.0,44,23,2109
0,252.62,0.0,0.0,5,20,2488
0,297.07,0.0,0.0,1,12,5348
0,294.07,2.16,0.0,40,4,847
0,289.02,0.0,0.0,90,19,3773
0,274.28,0.0,0.0,5,10,4535
0,277.86,0.0,0.0,40,1,822
0,279.86,0.0,0.0,68,22,2177
0,274.72,0.0,0.0,90,2,234
0,302.15,0.0,0.0,75,17,6344
0,284.35,0.0,0.0,1,7,6561
0,278.57,0.0,0.0,90,15,5678
0,292.84,0.0,0.0,75,4,866
0,264.88,0.0,0.0,20,5,716
0,298.88,0.0,0.0,5,14,4818
0,294.46,0.0,0.0,90,0,935
0,285.22,0.0,0.0,75,23,1034
0,286.21,0.0,0.0,1,3,309
0,300.61,0.0,0.0,1,10,3996
0,288.82,0.0,0.0,1,1,924
0,291.15,0.0,0.0,90,8,5653
0,272.02,0.3,0.0,90,4,799
0,269.29,0.0,0.0,20,12,5177
0,290.67,0.0,0.0,24,7,6506
0,287.72,0.0,0.0,5,12,4831
0,290.69,0.0,0.0,1,11,4784
0,293.94,2.39,0.0,75,7,5620
0,289.75,0.0,0.0,90,4,832
0,293.51,0.0,0.0,1,2,278
0,269.89,0.0,0.0,40,18,3187
0,304.15,0.0,0.0,40,18,4290
0,299.29,0.0,0.0,76,14,5154
0,254.57,0.0,0.0,1,0,605
0,259.34,0.0,0.0,90,5,2183
0,281.08,0.0,0.0,5,9,5516
0,279.89,0.0,0.0,1,7,6372
0,295.12,0.0,0.0,88,5,2822
0,258.02,0.0,0.0,64,20,2253
0,273.74,0.0,0.0,90,13,4738
0,295.48,0.0,0.0,1,8,5841
0,266.31,0.0,0.0,75,11,3413
0,255.61,0.0,0.0,1,0,566
0,293.57,7.11,0.0,92,12,4999
0,288.65,0.0,0.0,75,4,938
0,295.22,0.0,0.0,40,4,888
0,267.55,0.0,0.0,1,5,455
0,291.33,0.0,0.0,90,1,407
0,293.09,0.25,0.0,90,4,916
0,273.58,0.0,0.0,75,15,5888
0,256.68,0.0,0.0,40,17,5993
0,251.9,0.0,0.0,20,9,5235
0,286.88,0.0,0.0,90,4,367
0,274.15,0.0,0.0,90,21,2431
0,259.4,0.0,0.0,90,3,362
0,280.38,0.0,0.0,40,11,4507
0,299.93,0.0,0.0,75,19,3613
0,271.84,0.0,0.0,90,22,1956
0,284.263,0.0,0.0,68,16,5997
0,293.02,0.0,0.0,1,21,2997
0,269.21,0.0,0.0,90,17,5784
0,293.7,0.0,0.0,90,21,2399
0,281.14,0.0,0.0,64,8,6086
0,285.02,0.0,0.0,1,6,1474
0,281.3,0.0,0.0,1,5,2814
0,283.69,0.25,0.0,1,7,1434
0,294.22,0.0,0.0,0,21,2545
0,276.15,0.0,0.0,90,23,955
0,289.37,0.0,0.0,40,1,326
0,275.15,0.0,0.0,90,14,5512
0,285.03,0.0,0.0,64,13,5203
0,298.93,0.0,0.0,0,19,3838
0,282.33,0.0,0.0,57,10,3370
0,260.77,0.0,0.0,1,1,437
0,282.49,0.0,0.0,1,1,357
0,291.2,0.0,0.0,1,6,861
0,291.22,0.0,0.0,90,17,4165
0,299.82,0.0,0.0,88,17,5648
0,287.3,0.0,0.0,1,5,629
0,279.032,0.0,0.0,24,18,4286
0,260.15,0.0,0.0,90,8,5464
0,266.43,0.0,0.0,90,20,2995
0,274.86,0.0,0.0,90,1,352
0,265.75,0.0,0.0,90,20,1817
0,264.87,0.0,0.0,90,16,5729
0,257.66,0.0,0.0,90,19,2545
0,261.93,0.0,0.0,83,14,4882
0,292.5,0.0,0.0,1,7,6744
0,273.42,0.0,0.0,40,23,960
0,272.52,0.0,0.0,90,13,5248
0,265.86,0.0,0.0,90,21,2533
0,281.28,0.0,0.0,1,3,490
0,298.08,0.0,0.0,75,21,2671
0,274.95,0.0,0.0,90,4,868
0,256.65,0.0,0.0,75,23,888
0,268.74,0.0,0.0,1,7,6852
0,297.4,0.0,0.0,90,20,3140
0,276.31,0.0,0.0,90,19,2627
0,285.24,0.0,0.0,32,0,739
0,295.28,0.0,0.0,90,11,4677
0,263.02,0.0,0.0,20,16,6091
0,293.16,0.51,0.0,90,8,5732
0,292.94,0.0,0.0,40,9,4716
0,265.22,0.0,0.0,20,14,5474
0,296.09,0.0,0.0,8,12,4865
0,271.07,0.0,0.0,1,6,5454
0,264.79,0.0,0.0,90,14,3572
0,269.95,0.0,0.0,90,14,5152
0,271.06,2.03,0.0,90,1,375
0,266.58,0.0,0.0,5,20,2910
0,277.58,0.0,0.0,1,15,5844
0,296.58,0.0,0.0,12,22,2105
0,301.02,0.0,0.0,32,16,6056
0,297.43,0.0,0.0,75,10,4703
0,286.62,0.0,0.0,75,3,355
0,246.6,0.0,0.0,1,3,312
0,287.87,0.0,0.0,1,5,2886
0,284.81,0.0,0.0,0,3,341
0,280.35,0.0,0.0,5,21,2270
0,271.73,0.0,0.06,90,10,2351
0,273.39,0.0,0.0,90,13,4871
0,274.02,0.0,0.0,90,20,2010
0,273.01,0.0,0.0,75,22,1555
0,273.95,0.0,0.0,90,1,319
0,273.93,0.0,0.0,75,21,2905
0,279.27,0.0,0.0,20,22,3180
0,291.56,0.0,0.0,20,13,4991
0,271.07,0.0,0.0,1,10,4511
0,280.56,0.0,0.0,46,16,6124
0,255.48,0.0,0.0,75,4,349
0,261.15,0.0,0.0,90,6,5445
0,297.01,0.0,0.0,5,13,4378
0,291.1,5.19,0.0,90,17,5065
0,277.0,0.0,0.0,1,18,4388
0,276.72,0.0,0.0,20,20,2843
0,268.35,0.0,0.0,90,11,4751
0,284.29,0.0,0.0,1,1,398
0,291.02,0.0,0.0,90,7,6420
0,293.53,1.27,0.0,90,5,2780
0,273.08,0.0,0.0,90,9,5124
0,273.22,0.0,0.0,90,21,2070
0,285.32,0.0,0.0,1,2,286
0,294.92,0.0,0.0,1,20,2975
0,274.58,0.0,0.0,5,20,2642
0,276.61,0.0,0.0,90,17,4311
0,291.24,1.91,0.0,90,19,3221
0,272.58,0.0,0.0,90,11,4842
0,259.34,0.0,0.0,1,20,2219
0,295.44,0.0,0.0,40,16,5017
0,308.87,0.0,0.0,40,18,4798
0,276.74,0.0,0.0,48,9,4998
0,266.69,0.0,0.0,90,15,5254
0,295.98,1.52,0.0,1,22,3498
0,294.02,0.0,0.0,40,22,1969
0,268.25,0.0,0.0,90,22,1030
0,279.75,0.0,0.0,1,14,5040
0,274.58,0.0,0.0,90,6,5665
0,272.69,0.0,0.0,40,23,2390
0,293.55,0.0,0.0,1,14,5646
0,279.55,0.0,0.0,90,17,6091
0,276.88,0.0,0.0,1,5,2757
0,259.26,0.0,0.0,64,1,417
0,298.05,0.0,0.0,90,18,4322
0,263.08,0.0,0.0,90,7,5866
0,275.21,0.0,0.0,90,1,352
0,276.66,2.34,0.0,90,7,939
0,301.15,0.0,0.0,40,14,3257
0,290.09,0.0,0.0,1,22,2277
0,257.65,0.0,0.0,75,9,5275
0,298.03,0.0,0.0,40,21,3169
0,274.08,0.0,0.0,90,21,2012
0,297.0,0.0,0.0,1,23,1965
0,277.95,0.0,0.0,90,14,4659
0,271.07,0.51,0.0,90,9,3869
0,278.23,0.0,0.0,40,10,4704
0,297.55,0.0,0.0,20,14,3168
0,290.35,0.0,0.0,1,19,3322
0,270.51,0.0,0.0,5,19,2950
0,302.76,0.0,0.0,40,17,6234
0,271.08,0.0,0.0,90,12,4264
0,295.88,0.0,0.0,12,16,4342
0,290.03,0.0,0.0,75,11,4650
0,276.15,0.0,0.0,1,19,3596
0,276.37,0.0,0.0,1,20,2275
0,273.5,0.0,0.0,40,4,401
0,291.35,0.0,0.0,90,14,4453
0,274.15,0.0,0.0,1,20,3233
0,286.13,0.0,0.0,1,8,6056
0,290.86,0.0,0.0,90,7,6658
0,268.17,0.0,0.0,90,17,5915
0,284.35,0.0,0.0,1,0,649
0,274.62,0.0,0.0,90,23,1755
0,266.65,0.0,0.0,90,15,4431
0,252.82,0.0,0.0,1,0,529
0,279.29,0.0,0.0,75,21,2595
0,265.21,0.0,0.0,90,4,1015
0,256.21,0.0,0.0,90,7,1836
0,289.54,2.03,0.0,92,5,2996
0,267.36,0.0,0.0,75,20,4490
0,295.6,0.0,0.0,75,1,408
0,291.07,0.0,0.0,90,20,2208
0,274.15,0.0,0.0,90,23,877
0,271.09,0.0,0.0,0,4,403
0,287.15,0.0,0.0,5,7,6313
0,290.09,0.0,0.0,75,23,1423
0,284.49,0.0,0.0,1,5,2764
0,290.86,0.0,0.0,75,14,5094
0,289.1,0.0,0.0,20,13,4945
0,301.08,0.0,0.0,1,15,5444
0,274.07,0.0,0.0,1,4,433
0,298.97,0.0,0.0,75,20,2495
0,294.87,0.0,0.0,0,21,3342
0,290.77,0.0,0.0,75,8,5658
0,293.84,0.0,0.0,20,13,4258
0,273.26,0.0,0.0,1,13,5101
0,285.92,0.0,0.0,1,23,1961
0,299.65,0.0,0.0,90,19,3195
0,287.28,0.0,0.0,90,12,5545
0,289.72,0.0,0.0,90,4,873
0,280.71,0.0,0.0,90,8,5535
0,290.32,0.0,0.0,1,0,698
0,291.35,0.0,0.0,40,22,1651
0,293.85,3.13,0.0,90,7,5199
0,255.93,0.0,0.0,40,7,6017
0,272.15,0.0,0.0,1,18,3122
0,298.46,0.0,0.0,24,16,6356
0,279.33,0.0,0.0,1,6,5930
0,287.48,0.0,0.0,90,3,308
0,269.08,0.0,0.0,90,16,6621
0,290.38,0.0,0.0,92,0,1089
0,273.95,0.0,0.0,90,7,5453
0,259.81,0.0,0.0,75,9,5184
0,288.34,0.0,0.0,1,7,6447
0,271.42,0.0,0.0,90,20,2686
0,283.76,0.0,0.0,0,5,2856
0,301.36,0.25,0.0,1,19,3518
0,282.83,0.0,0.0,75,8,5717
0,274.47,0.0,0.0,90,11,4881
0,300.15,0.0,0.0,5,20,3183
0,266.94,0.0,0.0,1,16,6636
0,293.46,1.02,0.0,92,21,2864
0,260.39,0.0,0.0,90,7,1868
0,285.35,0.0,0.0,5,21,3058
0,279.48,0.0,0.0,90,12,5033
0,274.86,0.0,0.0,75,5,2665
0,276.09,0.0,0.0,90,18,3481
0,283.492,0.0,0.0,8,13,5114
0,291.73,0.0,0.0,40,19,3723
0,277.01,0.0,0.0,90,10,4748
0,279.72,0.0,0.0,1,23,3360
0,292.07,0.0,0.0,90,23,1311
0,297.41,0.0,0.0,1,23,2024
0,261.27,0.0,0.0,75,13,4804
0,291.99,0.0,0.0,1,8,5337
0,290.87,0.0,0.0,75,7,6844
0,300.36,0.0,0.0,48,11,4602
0,295.3,0.0,0.0,40,1,367
0,293.7,4.05,0.0,92,18,4002
0,296.15,0.0,0.0,75,19,3606
0,275.9,0.0,0.0,90,18,4270
0,273.73,0.0,0.0,90,19,3096
0,265.33,0.0,0.0,1,21,2099
0,290.9,0.89,0.0,90,14,5095
0,290.47,0.0,0.0,1,3,451
0,290.86,0.0,0.0,1,2,736
0,295.65,0.0,0.0,90,17,6350
0,263.29,0.0,0.0,1,21,2660
0,276.68,0.0,0.0,90,20,2352
0,292.59,0.0,0.0,90,15,5652
0,273.78,0.0,0.0,90,4,770
0,276.9,0.0,0.0,90,22,4092
0,291.44,0.0,0.0,90,6,5332
0,276.49,0.0,0.0,1,16,6218
0,285.88,0.0,0.0,90,1,805
0,295.9,0.0,0.0,40,10,3168
0,277.57,0.0,0.0,75,3,394
0,298.15,0.0,0.0,1,14,5351
0,292.84,1.78,0.0,90,21,1752
0,287.01,0.0,0.0,92,20,3631
0,287.0,0.0,0.0,1,2,248
0,290.68,0.0,0.0,40,17,6372
0,268.56,0.0,0.0,1,10,3550
0,258.9,0.0,0.0,98,20,1656
0,280.82,0.0,0.0,1,3,322
0,291.44,0.51,0.0,90,15,5723
0,291.83,0.0,0.0,5,22,3164
0,288.9,0.0,0.0,1,10,3705
0,299.73,0.0,0.0,0,10,4356
0,289.86,0.0,0.0,90,15,5927
0,264.31,0.0,0.0,1,14,3861
0,292.82,0.0,0.0,75,15,5737
0,286.055,0.0,0.0,0,1,804
0,292.48,0.0,0.0,20,10,3839
0,268.46,0.0,0.0,1,11,4761
0,279.57,0.0,0.0,90,14,5298
0,266.8,0.0,0.0,90,6,696
0,254.99,0.0,0.0,40,5,2207
0,273.64,0.0,0.0,90,12,4860
0,260.65,0.0,0.0,90,17,4520
0,277.22,0.0,0.0,1,15,6042
0,288.37,0.25,0.0,90,7,6510
0,271.52,0.0,0.0,90,12,5692
0,284.15,0.0,0.0,40,4,937
0,293.69,0.0,0.0,1,1,357
0,291.8,0.0,0.0,1,2,879
0,286.96,0.0,0.0,1,5,2951
0,299.05,0.0,0.0,1,17,4097
0,266.93,0.0,0.0,1,20,2452
0,290.71,0.25,0.0,90,15,5865
0,268.85,0.0,0.0,1,19,3188
0,276.62,0.0,0.0,90,13,4546
0,268.65,0.0,0.0,1,20,1813
0,274.42,0.0,0.0,90,10,4489
0,295.22,0.0,0.0,92,0,874
0,291.74,4.0,0.0,90,11,4391
0,271.25,0.0,0.0,90,15,4755
0,264.86,0.0,0.0,90,6,839
0,301.96,0.0,0.0,75,18,3843
0,282.01,0.0,0.0,90,6,5656
0,262.54,0.0,0.0,1,2,496
0,268.94,0.0,0.0,1,19,3402
0,269.62,0.0,0.0,1,15,5954
0,273.15,0.0,0.0,75,5,388
0,253.36,0.0,0.0,5,20,2318
0,292.24,0.0,0.0,75,21,2627
0,286.02,0.0,0.0,1,9,5171
0,257.78,0.0,0.0,90,5,2694
0,296.4,0.25,0.0,0,18,4777
0,287.83,0.0,0.0,20,7,6053
0,276.21,0.0,0.0,90,22,1684
0,293.56,0.76,0.0,0,8,6327
0,265.35,0.0,0.0,75,3,365
0,294.1,0.0,0.0,90,0,920
0,288.18,0.25,0.0,90,4,867
0,278.09,0.51,0.0,40,18,4702
0,279.87,0.0,0.0,90,15,5730
